"id_employe","nom","prenom","poste","departement_id","nom_departement","date_embauche","date_depart","statut_au_2026_08_01","salaire","anciennete_annees","cohorte_embauche","score_moyen_total","score_moyen_3_derniers_trimestres","categorie_performance","derniere_evaluation"
"1000","Nom_1000","Prenom_1000","RH","8","Opérations","2021-02-02","","Активен","4544","5,49","2021","74,25","64,33","Средняя","2024-10-01"
"1002","Nom_1002","Prenom_1002","Finance","2","Finance","2021-03-16","","Активен","2444","5,38","2021","68,17","72,67","Средняя","2024-10-01"
"1003","Nom_1003","Prenom_1003","RH","3","Informatique","2022-08-22","","Активен","3944","3,94","2022","73","66,67","Средняя","2024-10-01"
"1004","Nom_1004","Prenom_1004","Manager","1","Ressources Humaines","2019-04-08","","Активен","1042","7,32","2019","73,92","58,33","Низкая","2024-10-01"
"1005","Nom_1005","Prenom_1005","Finance","9","Juridique","2021-03-08","","Активен","4885","5,4","2021","75,92","79,33","Средняя","2024-10-01"
"1006","Nom_1006","Prenom_1006","RH","7","Service Client","2022-09-20","","Активен","970","3,86","2022","74,75","77,67","Средняя","2024-10-01"
"1007","Nom_1007","Prenom_1007","RH","1","Ressources Humaines","2021-05-08","2026-09-29","Активен","1452","5,23","2021","77,17","63","Средняя","2024-10-01"
"1008","Nom_1008","Prenom_1008","Analyste","3","Informatique","2020-03-10","","Активен","4312","6,39","2020","70,75","79,33","Средняя","2024-10-01"
"1009","Nom_1009","Prenom_1009","Analyste","4","Data & Analytics","2020-03-22","","Активен","2299","6,36","2020","85,58","96","Высокая","2024-10-01"
"1010","Nom_1010","Prenom_1010","Finance","4","Data & Analytics","2022-08-24","","Активен","2899","3,94","2022","68,58","78","Средняя","2024-10-01"
"1011","Nom_1011","Prenom_1011","RH","5","Marketing","2019-09-06","","Активен","2958","6,9","2019","70,5","62","Средняя","2024-10-01"
"1012","Nom_1012","Prenom_1012","Developpeur","3","Informatique","2019-06-15","","Активен","2772","7,13","2019","74,67","64,67","Средняя","2024-10-01"
"1013","Nom_1013","Prenom_1013","Analyste","3","Informatique","2023-02-13","2027-08-28","Активен","4725","3,46","2023","75,58","78,33","Средняя","2024-10-01"
"1014","Nom_1014","Prenom_1014","Finance","1","Ressources Humaines","2021-09-10","","Активен","3058","4,89","2021","74,42","76","Средняя","2024-10-01"
"1016","Nom_1016","Prenom_1016","RH","10","Direction Générale","2021-10-16","","Активен","2835","4,79","2021","73,92","64","Средняя","2024-10-01"
"1017","Nom_1017","Prenom_1017","Developpeur","1","Ressources Humaines","2020-06-25","","Активен","4071","6,1","2020","74,5","65","Средняя","2024-10-01"
"1018","Nom_1018","Prenom_1018","Finance","2","Finance","2021-01-28","","Активен","1657","5,51","2021","78,92","83","Высокая","2024-10-01"
"1019","Nom_1019","Prenom_1019","RH","4","Data & Analytics","2022-02-03","","Активен","4623","4,49","2022","70,5","82,33","Высокая","2024-10-01"
"1020","Nom_1020","Prenom_1020","Analyste","4","Data & Analytics","2023-05-06","2028-03-10","Активен","1849","3,24","2023","69,42","73,67","Средняя","2024-10-01"
"1021","Nom_1021","Prenom_1021","Developpeur","5","Marketing","2019-03-22","","Активен","4790","7,36","2019","71,33","71,67","Средняя","2024-10-01"
"1023","Nom_1023","Prenom_1023","Developpeur","4","Data & Analytics","2021-03-07","","Активен","1723","5,4","2021","67,92","63","Средняя","2024-10-01"
"1024","Nom_1024","Prenom_1024","Analyste","1","Ressources Humaines","2021-06-18","","Активен","3599","5,12","2021","72,08","79,67","Средняя","2024-10-01"
"1025","Nom_1025","Prenom_1025","Finance","2","Finance","2019-05-18","","Активен","4862","7,21","2019","79,92","89","Высокая","2024-10-01"
"1026","Nom_1026","Prenom_1026","Developpeur","1","Ressources Humaines","2019-07-03","","Активен","4845","7,08","2019","72","69","Средняя","2024-10-01"
"1027","Nom_1027","Prenom_1027","Manager","10","Direction Générale","2022-11-25","2027-08-09","Активен","2602","3,68","2022","68,58","74,33","Средняя","2024-10-01"
"1028","Nom_1028","Prenom_1028","Analyste","10","Direction Générale","2022-09-15","","Активен","3513","3,88","2022","76,67","77","Средняя","2024-10-01"
"1029","Nom_1029","Prenom_1029","Analyste","4","Data & Analytics","2021-02-23","","Активен","3653","5,43","2021","75,58","89,33","Высокая","2024-10-01"
"1030","Nom_1030","Prenom_1030","Analyste","4","Data & Analytics","2023-03-12","","Активен","3457","3,39","2023","71,5","70","Средняя","2024-10-01"
"1031","Nom_1031","Prenom_1031","Manager","7","Service Client","2021-09-10","","Активен","4146","4,89","2021","72,17","59","Низкая","2024-10-01"
"1033","Nom_1033","Prenom_1033","RH","9","Juridique","2020-06-29","","Активен","3749","6,09","2020","69,67","72","Средняя","2024-10-01"
"1034","Nom_1034","Prenom_1034","Developpeur","9","Juridique","2023-12-03","","Активен","1741","2,66","2023","76,75","67,33","Средняя","2024-10-01"
"1035","Nom_1035","Prenom_1035","RH","5","Marketing","2019-02-22","","Активен","2707","7,44","2019","72","80,33","Высокая","2024-10-01"
"1036","Nom_1036","Prenom_1036","Developpeur","10","Direction Générale","2023-01-13","","Активен","2043","3,55","2023","80","83","Высокая","2024-10-01"
"1037","Nom_1037","Prenom_1037","Manager","1","Ressources Humaines","2019-07-24","","Активен","2266","7,02","2019","73,5","78","Средняя","2024-10-01"
"1038","Nom_1038","Prenom_1038","Manager","1","Ressources Humaines","2019-05-06","","Активен","4757","7,24","2019","75,42","79,67","Средняя","2024-10-01"
"1039","Nom_1039","Prenom_1039","RH","6","Ventes","2023-11-06","","Активен","2766","2,74","2023","74,25","75","Средняя","2024-10-01"
"1040","Nom_1040","Prenom_1040","Finance","2","Finance","2019-02-12","","Активен","1175","7,47","2019","70,08","57,33","Низкая","2024-10-01"
"1041","Nom_1041","Prenom_1041","RH","8","Opérations","2023-11-11","","Активен","1062","2,72","2023","79,25","71,67","Средняя","2024-10-01"
"1042","Nom_1042","Prenom_1042","Developpeur","9","Juridique","2019-04-21","","Активен","4188","7,28","2019","68,25","61","Средняя","2024-10-01"
"1043","Nom_1043","Prenom_1043","RH","4","Data & Analytics","2021-01-30","","Активен","4195","5,5","2021","70,17","74,67","Средняя","2024-10-01"
"1044","Nom_1044","Prenom_1044","Analyste","5","Marketing","2023-08-14","","Активен","2744","2,97","2023","75,92","70","Средняя","2024-10-01"
"1045","Nom_1045","Prenom_1045","Developpeur","8","Opérations","2022-04-21","","Активен","2693","4,28","2022","71,67","91","Высокая","2024-10-01"
"1046","Nom_1046","Prenom_1046","Developpeur","3","Informatique","2021-04-27","","Активен","4434","5,26","2021","72,58","65,67","Средняя","2024-10-01"
"1047","Nom_1047","Prenom_1047","Finance","5","Marketing","2019-04-05","","Активен","2452","7,32","2019","76,33","89,67","Высокая","2024-10-01"
"1048","Nom_1048","Prenom_1048","Manager","3","Informatique","2022-10-29","","Активен","4941","3,76","2022","71,75","73,67","Средняя","2024-10-01"
"1049","Nom_1049","Prenom_1049","Developpeur","10","Direction Générale","2023-03-24","","Активен","4692","3,36","2023","76,67","75,33","Средняя","2024-10-01"
"1050","Nom_1050","Prenom_1050","Manager","3","Informatique","2021-06-18","","Активен","1399","5,12","2021","79,17","88,33","Высокая","2024-10-01"
"1051","Nom_1051","Prenom_1051","RH","3","Informatique","2019-12-26","","Активен","2712","6,6","2019","78,75","77","Средняя","2024-10-01"
"1052","Nom_1052","Prenom_1052","Analyste","7","Service Client","2021-06-18","","Активен","2092","5,12","2021","83,92","82","Высокая","2024-10-01"
"1053","Nom_1053","Prenom_1053","Finance","7","Service Client","2023-09-16","","Активен","1400","2,87","2023","71,92","65,33","Средняя","2024-10-01"
"1054","Nom_1054","Prenom_1054","Manager","7","Service Client","2019-10-08","","Активен","1180","6,81","2019","73,83","82","Высокая","2024-10-01"
"1055","Nom_1055","Prenom_1055","Developpeur","10","Direction Générale","2022-05-03","","Активен","4437","4,25","2022","78,25","90,33","Высокая","2024-10-01"
"1057","Nom_1057","Prenom_1057","Developpeur","5","Marketing","2020-10-28","","Активен","1898","5,76","2020","77,17","82","Высокая","2024-10-01"
"1058","Nom_1058","Prenom_1058","Manager","5","Marketing","2019-04-03","","Активен","1165","7,33","2019","69,58","81","Высокая","2024-10-01"
"1059","Nom_1059","Prenom_1059","Developpeur","4","Data & Analytics","2020-11-02","","Активен","3370","5,74","2020","70,42","73,67","Средняя","2024-10-01"
"1060","Nom_1060","Prenom_1060","RH","7","Service Client","2019-03-02","","Активен","4219","7,42","2019","77","88","Высокая","2024-10-01"
"1062","Nom_1062","Prenom_1062","Developpeur","4","Data & Analytics","2021-12-10","","Активен","1590","4,64","2021","64,25","69,33","Средняя","2024-10-01"
"1063","Nom_1063","Prenom_1063","Analyste","2","Finance","2022-11-27","","Активен","4369","3,68","2022","77,58","82","Высокая","2024-10-01"
"1064","Nom_1064","Prenom_1064","Developpeur","4","Data & Analytics","2023-12-18","","Активен","1546","2,62","2023","75,08","72,33","Средняя","2024-10-01"
"1065","Nom_1065","Prenom_1065","Analyste","8","Opérations","2021-10-25","","Активен","1112","4,77","2021","73","67","Средняя","2024-10-01"
"1066","Nom_1066","Prenom_1066","Finance","9","Juridique","2023-01-29","2027-06-28","Активен","1720","3,5","2023","77,33","77","Средняя","2024-10-01"
"1067","Nom_1067","Prenom_1067","Analyste","3","Informatique","2020-08-26","","Активен","1877","5,93","2020","69,92","79","Средняя","2024-10-01"
"1068","Nom_1068","Prenom_1068","RH","7","Service Client","2020-11-12","","Активен","3629","5,72","2020","77,92","77,67","Средняя","2024-10-01"
"1069","Nom_1069","Prenom_1069","Analyste","9","Juridique","2020-06-17","","Активен","3181","6,12","2020","69,67","64,67","Средняя","2024-10-01"
"1070","Nom_1070","Prenom_1070","Finance","4","Data & Analytics","2022-11-29","","Активен","4418","3,67","2022","75,33","82,33","Высокая","2024-10-01"
"1071","Nom_1071","Prenom_1071","RH","10","Direction Générale","2021-04-17","","Активен","1597","5,29","2021","81,92","80","Высокая","2024-10-01"
"1072","Nom_1072","Prenom_1072","Manager","3","Informatique","2023-03-17","","Активен","1072","3,38","2023","71,33","73,67","Средняя","2024-10-01"
"1073","Nom_1073","Prenom_1073","Manager","5","Marketing","2020-10-06","","Активен","3810","5,82","2020","65,92","69,67","Средняя","2024-10-01"
"1074","Nom_1074","Prenom_1074","Analyste","1","Ressources Humaines","2019-08-21","","Активен","2573","6,95","2019","81,17","78,67","Средняя","2024-10-01"
"1075","Nom_1075","Prenom_1075","Analyste","3","Informatique","2020-06-07","","Активен","3347","6,15","2020","74,25","80,67","Высокая","2024-10-01"
"1077","Nom_1077","Prenom_1077","Finance","8","Opérations","2021-12-05","","Активен","1746","4,65","2021","76,08","89,33","Высокая","2024-10-01"
"1078","Nom_1078","Prenom_1078","Developpeur","4","Data & Analytics","2020-06-29","","Активен","3465","6,09","2020","72,67","74","Средняя","2024-10-01"
"1079","Nom_1079","Prenom_1079","Finance","2","Finance","2022-01-06","","Активен","1306","4,57","2022","76","62,33","Средняя","2024-10-01"
"1080","Nom_1080","Prenom_1080","Developpeur","8","Opérations","2023-10-20","","Активен","1043","2,78","2023","83,75","76,33","Средняя","2024-10-01"
"1081","Nom_1081","Prenom_1081","RH","8","Opérations","2022-01-01","","Активен","1305","4,58","2022","73,17","74,33","Средняя","2024-10-01"
"1082","Nom_1082","Prenom_1082","Analyste","10","Direction Générale","2021-03-04","","Активен","3958","5,41","2021","69,25","61,33","Средняя","2024-10-01"
"1084","Nom_1084","Prenom_1084","Finance","3","Informatique","2019-02-16","","Активен","2672","7,46","2019","76,33","87,67","Высокая","2024-10-01"
"1085","Nom_1085","Prenom_1085","RH","2","Finance","2022-02-18","","Активен","4593","4,45","2022","80,5","81,33","Высокая","2024-10-01"
"1086","Nom_1086","Prenom_1086","RH","9","Juridique","2019-08-02","","Активен","1992","7","2019","76,67","78,67","Средняя","2024-10-01"
"1088","Nom_1088","Prenom_1088","Finance","7","Service Client","2021-12-15","","Активен","1190","4,63","2021","76,33","67","Средняя","2024-10-01"
"1089","Nom_1089","Prenom_1089","RH","5","Marketing","2019-12-16","","Активен","4177","6,63","2019","65,5","76","Средняя","2024-10-01"
"1090","Nom_1090","Prenom_1090","Developpeur","8","Opérations","2019-04-17","","Активен","1472","7,29","2019","77,17","75,33","Средняя","2024-10-01"
"1091","Nom_1091","Prenom_1091","Finance","4","Data & Analytics","2021-04-10","","Активен","3360","5,31","2021","76,17","78","Средняя","2024-10-01"
"1092","Nom_1092","Prenom_1092","RH","7","Service Client","2019-02-17","","Активен","2011","7,45","2019","74,08","73,33","Средняя","2024-10-01"
"1093","Nom_1093","Prenom_1093","Finance","5","Marketing","2023-05-16","","Активен","1729","3,21","2023","75,67","65,33","Средняя","2024-10-01"
"1094","Nom_1094","Prenom_1094","Manager","5","Marketing","2019-12-03","","Активен","2339","6,66","2019","64,33","69,33","Средняя","2024-10-01"
"1095","Nom_1095","Prenom_1095","Developpeur","9","Juridique","2021-11-15","","Активен","1712","4,71","2021","72,92","67,67","Средняя","2024-10-01"
